SourceId,Target,DaysSinceLast,LastPayment,DaysSinceLast2,LastPayment2
2a4641ae-49c9-4762-ad40-2300f71c0383-4564343311,17.31,7,17.31,6,17.31
2a4641ae-49c9-4762-ad40-2300f71c0383-4564343311,17.31,7,17.31,7,17.31
db6ad2c8-3161-4cd9-b24e-587728a88511-0012074481,179.02,14,358.04,6,179.02
db6ad2c8-3161-4cd9-b24e-587728a88511-0012074481,179.02,7,179.02,14,358.04
1a9d33d2-1f6f-4119-b501-e35f33f958e7-0010677703,126.92,7,126.92,6,126.92
1a9d33d2-1f6f-4119-b501-e35f33f958e7-0010677703,126.92,7,126.92,7,126.92
1a9d33d2-1f6f-4119-b501-e35f33f958e7-0010677703,126.92,7,126.92,7,126.92
07ae26cc-5fa4-4f5d-a57f-57880b9f9f4d-0011495948,61.33,7,113.46,6,213.46
07ae26cc-5fa4-4f5d-a57f-57880b9f9f4d-0011495948,213.46,7,61.33,7,113.46
07ae26cc-5fa4-4f5d-a57f-57880b9f9f4d-0011495948,109.97,7,213.46,7,61.33
cb631001-9dbe-48b5-908b-dc8373ee9af4-0010386974,32.02,7,32.02,7,32.02
cb631001-9dbe-48b5-908b-dc8373ee9af4-0010386974,32.02,7,32.02,7,32.02
cb631001-9dbe-48b5-908b-dc8373ee9af4-0010386974,32.02,7,32.02,7,32.02
f7e9f185-3e02-4f51-bac9-ff570120492c-0011803116,51.13,7,51.13,92,275
6c33de7f-89ba-4666-9a4f-15fb5c64153d-0009152173,156.92,14,156.92,14,149.21
c111b435-b0bd-46f8-96bf-387209e1c6d7-0011390085,364.15,17,364.15,11,364.15
43055bbf-1e80-428c-9377-a38a9df0d20f-0011495948,61.33,7,113.46,6,213.46
43055bbf-1e80-428c-9377-a38a9df0d20f-0011495948,213.46,7,61.33,7,113.46
43055bbf-1e80-428c-9377-a38a9df0d20f-0011495948,109.97,7,213.46,7,61.33
6a4af202-0bda-4589-b91f-2364827f707e-N009524215,297,6,308,8,300
6a4af202-0bda-4589-b91f-2364827f707e-N009524215,300,6,297,6,308
6a4af202-0bda-4589-b91f-2364827f707e-N009524215,300,7,300,6,297
4242a081-104e-4c11-9006-d7ba43bfa363-0010009929,29.55,7,29.55,6,29.55
4242a081-104e-4c11-9006-d7ba43bfa363-0010009929,29.55,7,29.55,7,29.55
4242a081-104e-4c11-9006-d7ba43bfa363-0010009929,29.55,7,29.55,7,29.55
b3ebf081-3c5d-4355-a4fa-e983763cbb43-0009324189,274,29,625,33,209
b3ebf081-3c5d-4355-a4fa-e983763cbb43-0009324189,137,7,274,29,625
0636580e-c08f-4bb9-92a8-a88d638ff71c-0009405866,173.59,14,184.49,14,148.46
d5f85392-ea95-42ee-ad2b-37081d100a30-4555743971,117.11,14,118.21,14,127.18
6cef960d-1671-4ada-8794-c74a7b11ae60-0008923031,369.5,13,161.83,14,168.5
fe995297-c3af-4f18-b197-9333247f11b8-0009328817,30.38,7,28.47,6,7.27
fe995297-c3af-4f18-b197-9333247f11b8-0009328817,7.7,7,30.38,7,28.47
fe995297-c3af-4f18-b197-9333247f11b8-0009328817,26.08,7,7.7,7,30.38
59195444-b4fc-433f-aadc-84da2d7f678e-0009351626,180,21,180,12,180
02179d84-7144-4e3c-8970-82e2303ec562-0011764977,254,13,254,15,254
68618758-0063-4ad1-84f0-7025fdf9e37e-0012425265,152.31,14,152.31,14,152.31
f55c630b-6b63-4dcd-a41c-a6f5d8a514af-0012282460,250,13,250,13,150
95c44885-77e2-487b-962f-40d10ff2da1c-0567023792,37.23,14,44.89,14,45.44
65f0ef54-ac9f-4e70-996b-e33a96501f10-0011993400,63,14,126,14,63
1c2643b0-7e05-4918-9cfa-5c44882c0fe9-0009402589,165.23,9,165.23,7,165.23
1c2643b0-7e05-4918-9cfa-5c44882c0fe9-0009402589,165.23,5,165.23,9,165.23
1c2643b0-7e05-4918-9cfa-5c44882c0fe9-0009402589,165.23,6,165.23,5,165.23
8e0cddcb-8d6f-48eb-8f09-436e96ae20a1-0520876962,91.84,14,91.84,14,91.84
924e9da2-bca4-4877-b056-70dfb23cb29a-0012303978,409.38,17,123.62,12,409.38
9a7521f6-7618-40bb-8b2c-e52f40df8005-0010142725,155.1,8,155.1,6,115.3
9a7521f6-7618-40bb-8b2c-e52f40df8005-0010142725,144.9,6,155.1,8,155.1
9a7521f6-7618-40bb-8b2c-e52f40df8005-0010142725,115.3,7,144.9,6,155.1
6b8e7d59-41af-4ca8-9bac-d4a13467b615-0009223631,92.31,14,92.31,14,92.31
4b69ea99-c422-43ed-8240-4da4a8eb09a0-0012355784,230.77,14,230.77,14,230.77
19d2e96e-cdc6-496c-9401-4a84ada45e15-50501028N1,90,13,20,14,90
19d2e96e-cdc6-496c-9401-4a84ada45e15-0009968513,90,13,160,14,90
395c7c14-3a87-4957-a408-daa8878c45d9-0012418950,97.15,7,97.15,5,25
395c7c14-3a87-4957-a408-daa8878c45d9-0012418950,97.15,8,97.15,7,97.15
b2990520-f93f-460c-9293-4fc3f3db7373-0009361319,95.31,7,95.31,5,95.31
b2990520-f93f-460c-9293-4fc3f3db7373-0009361319,95.31,7,95.31,7,95.31
b2990520-f93f-460c-9293-4fc3f3db7373-0009361319,95.31,7,95.31,7,95.31
c7696905-d62c-40cf-8867-4f9445825398-0010497489,8.52,7,6.72,6,6.86
c7696905-d62c-40cf-8867-4f9445825398-0010497489,8.51,7,8.52,7,6.72
c7696905-d62c-40cf-8867-4f9445825398-0010497489,6.78,7,8.51,7,8.52
7d3275de-0f88-4a9e-b502-c932cbc404b0-0505590323,322,20,1.69,7,119.77
30d1e6f1-eb08-42b4-a619-aef0105a6e8e-0008966584,125.77,6,125.77,7,125.77
30d1e6f1-eb08-42b4-a619-aef0105a6e8e-0008966584,125.77,7,125.77,6,125.77
30d1e6f1-eb08-42b4-a619-aef0105a6e8e-0008966584,125.77,7,125.77,7,125.77
e7e36451-372f-47cc-80a0-3b94578870f3-0009651082,28.8,14,38.5,14,46.15
04a27734-c1d7-462e-887f-6364d7d65c8a-4538751901,138.46,14,138.46,14,138.46
77d7ec10-0098-46a8-b50c-1e03887de0b1-0008971860,179.43,9,179.43,6,179.43
77d7ec10-0098-46a8-b50c-1e03887de0b1-0008971860,179.43,5,179.43,9,179.43
77d7ec10-0098-46a8-b50c-1e03887de0b1-0008971860,179.43,7,179.43,5,179.43
7e932a9f-c8eb-40df-baf8-a92e515c2ff8-0012157789,147.69,14,147.69,14,147.69
2ff6f18a-ea93-49dc-acb3-3c890e64b642-0139170861,119.77,7,119.77,7,119.77
2ff6f18a-ea93-49dc-acb3-3c890e64b642-0139170861,119.77,8,119.77,7,119.77
2ff6f18a-ea93-49dc-acb3-3c890e64b642-0139170861,119.77,8,119.77,8,119.77
9b9f2696-da4c-4fe0-93bc-f5ce2b149df1-0009272377,94.62,18,94.62,13,94.62
1f646043-0caf-4351-bd82-dda85a494f64-0011733653,72,14,72,14,54
1f646043-0caf-4351-bd82-dda85a494f64-0011807755,72,14,72,14,54
1fba4ee0-0845-414c-96e9-f45741c94bc8-0012001074,30,15,30,14,30
59977b16-6143-4329-b5c7-b1ad890b1765-0011639520,184.62,1,159.62,98,102.26
59977b16-6143-4329-b5c7-b1ad890b1765-0011639520,184.62,7,184.62,1,159.62
57d1655b-89d9-4daa-8cb4-062d2fdecd86-0012408694,70.62,7,70.62,6,70.62
57d1655b-89d9-4daa-8cb4-062d2fdecd86-0012408694,70.62,7,70.62,7,70.62
57d1655b-89d9-4daa-8cb4-062d2fdecd86-0012408694,70.62,7,70.62,7,70.62
cf6ef645-2be1-4899-8ef0-a49ae9728010-0543437092,62.31,13,62.31,15,62.31
cf6ef645-2be1-4899-8ef0-a49ae9728010-0543437092,62.31,8,62.31,13,62.31
cf6ef645-2be1-4899-8ef0-a49ae9728010-0543437092,62.31,6,62.31,8,62.31
4dbc63a5-30fe-4d76-bd31-4b39097e5daa-0012138669,85.15,7,85.15,7,85.15
4dbc63a5-30fe-4d76-bd31-4b39097e5daa-0012138669,85.15,7,85.15,7,85.15
4dbc63a5-30fe-4d76-bd31-4b39097e5daa-0012138669,85.15,7,85.15,7,85.15
1b204753-87aa-40a5-9878-cd9c2bb24439-0012433951,319.38,4,159.69,21,159.69
1b204753-87aa-40a5-9878-cd9c2bb24439-0012433951,319.38,3,319.38,4,159.69
1b204753-87aa-40a5-9878-cd9c2bb24439-0012433951,159.69,10,319.38,3,319.38
ff5b2677-da75-4ef6-b10e-f692c74f808f-0012003129,109.05,15,118.15,6,56.84
af76aa49-01ad-47a9-8853-0cbab304cfc8-0010273181,41.54,4,41.54,6,21.54
af76aa49-01ad-47a9-8853-0cbab304cfc8-0010273181,41.54,4,41.54,4,41.54
af76aa49-01ad-47a9-8853-0cbab304cfc8-0010273181,33.02,8,41.54,4,41.54
af76aa49-01ad-47a9-8853-0cbab304cfc8-0010273181,36.06,9,33.02,8,41.54
5c88f829-701f-4d9b-a39f-cdf17fdf1928-0012522073,35.11,7,43.52,7,40.06
5c88f829-701f-4d9b-a39f-cdf17fdf1928-0012522073,46.86,7,35.11,7,43.52
5c88f829-701f-4d9b-a39f-cdf17fdf1928-0012522073,37.98,7,46.86,7,35.11
a9f184eb-d9cd-40e6-9740-b633f326f60d-0011607864,64.73,7,3.42,6,63.54
a9f184eb-d9cd-40e6-9740-b633f326f60d-0011607864,64.73,7,64.73,7,3.42
a9f184eb-d9cd-40e6-9740-b633f326f60d-0011607864,63.54,7,64.73,7,64.73
69bac4ea-381b-452e-a860-e4ae655a1379-0012502565,27.65,6,121.62,7,121.62
69bac4ea-381b-452e-a860-e4ae655a1379-0012502565,121.62,7,27.65,6,121.62
69bac4ea-381b-452e-a860-e4ae655a1379-0012502565,121.62,7,121.62,7,27.65
11ef9cdb-bf7d-4e88-8a85-72b307872cb0-0009481842,136.16,13,68.08,8,68.08
11ef9cdb-bf7d-4e88-8a85-72b307872cb0-0009481842,68.08,7,136.16,13,68.08
11ef9cdb-bf7d-4e88-8a85-72b307872cb0-0009481842,68.08,7,68.08,7,136.16
5331d71e-bcf1-42a1-8dfa-24fb9e9bff5a-0010232761,179.54,14,179.54,14,179.54
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0009970371,144.26,14,138.1,14,146.73
c801c649-4f60-4332-9a86-03293d3c6110-0010617445,81.25,7,81.25,6,81.25
c801c649-4f60-4332-9a86-03293d3c6110-0010617445,81.25,7,81.25,7,81.25
c801c649-4f60-4332-9a86-03293d3c6110-0010617445,81.25,7,81.25,7,81.25
d3f43971-6765-4528-a00c-31aa6f82eb80-0011841489,329.54,14,125.54,14,329.54
0a1319c0-adda-408c-96b9-3a1fe959be97-0544486141,109.62,7,109.62,6,109.62
0a1319c0-adda-408c-96b9-3a1fe959be97-0544486141,109.62,7,109.62,7,109.62
0a1319c0-adda-408c-96b9-3a1fe959be97-0544486141,109.62,7,109.62,7,109.62
ea426e2c-989b-4be1-876b-388b3fe11580-0011955260,74.31,7,24.31,7,74.31
ea426e2c-989b-4be1-876b-388b3fe11580-0011955260,74.31,7,74.31,7,24.31
ea426e2c-989b-4be1-876b-388b3fe11580-0011955260,74.31,7,74.31,7,74.31
5a3a82b8-f30e-43a8-b58a-9001ebc0046b-0011519524,55.38,7,26.52,6,39.24
5a3a82b8-f30e-43a8-b58a-9001ebc0046b-0011519524,55.38,7,55.38,7,26.52
5a3a82b8-f30e-43a8-b58a-9001ebc0046b-0011519524,12.72,7,55.38,7,55.38
bc973cb6-08e4-43d2-91a7-cb7fc45f87d3-0011569040,154.08,14,154.08,14,154.08
44f9565d-c1f3-4ea4-b3e0-3bb32069fca8-0011269370,83.08,7,83.08,6,83.08
44f9565d-c1f3-4ea4-b3e0-3bb32069fca8-0011269370,83.08,7,83.08,7,83.08
44f9565d-c1f3-4ea4-b3e0-3bb32069fca8-0011269370,83.08,7,83.08,7,83.08
4eddf230-8be8-485d-b478-e218b925faa4-0010592041,213.37,19,24.1,1,213.37
0373dc98-0fdd-4dfe-b87d-af1c56e73006-0009864217,127.38,14,127.38,14,127.38
1826d4e6-93c2-414c-aa39-3f9915d612dc-4536307591,121.15,7,121.15,6,121.15
1826d4e6-93c2-414c-aa39-3f9915d612dc-4536307591,121.15,7,121.15,7,121.15
1826d4e6-93c2-414c-aa39-3f9915d612dc-4536307591,121.15,8,121.15,7,121.15
62a59538-0784-4c3c-b6ff-3c873a95c67d-0012049057,188.19,8,92.26,6,176.12
62a59538-0784-4c3c-b6ff-3c873a95c67d-0012049057,188.19,6,188.19,8,92.26
62a59538-0784-4c3c-b6ff-3c873a95c67d-0012049057,176.12,7,188.19,6,188.19
c58bf724-808f-4793-b9a2-7e13413333ce-0012097565,92.31,7,92.31,6,92.31
c58bf724-808f-4793-b9a2-7e13413333ce-0012097565,92.31,7,92.31,7,92.31
c58bf724-808f-4793-b9a2-7e13413333ce-0012097565,92.31,7,92.31,7,92.31
432b00d3-5d4b-4603-ab8c-752af69bbdf0-0010201798,50.77,7,50.77,7,50.77
432b00d3-5d4b-4603-ab8c-752af69bbdf0-0010201798,50.77,7,50.77,7,50.77
432b00d3-5d4b-4603-ab8c-752af69bbdf0-0010201798,50.77,7,50.77,7,50.77
944384fe-6404-49b3-be8d-8246957848d6-0011392745,73,13,26,2,38
779c2a8a-3d30-43e4-ba18-1205cd808264-0010533032,176,14,151,14,176
d537c44c-0a64-46ee-bdf9-0537a7c56cc7-0012224213,51,7,43,4,109
54e9d7da-4969-49b4-82a9-108c8a2a6776-0009788315,54.23,7,37.31,6,54.23
54e9d7da-4969-49b4-82a9-108c8a2a6776-0009788315,54.23,7,54.23,7,37.31
54e9d7da-4969-49b4-82a9-108c8a2a6776-0009788315,54.23,7,54.23,7,54.23
4a617f80-3512-4e25-b8c3-36ad912c56ca-0567243382,105.92,36,93.59,8,106.1
4a617f80-3512-4e25-b8c3-36ad912c56ca-0567243382,59.18,8,105.92,36,93.59
668ab927-23b9-4f7e-8829-89d77683dc1d-0520876962,91.84,14,91.84,14,91.84
03b6d387-c3ca-4b57-b1b3-eef2b87d67d3-0012322818,129.69,14,73.69,14,129.69
6e7d8466-a9f9-4f31-966b-5dc3024cd9c7-0009805215,93,2,43.5,12,93
6e7d8466-a9f9-4f31-966b-5dc3024cd9c7-0009805215,93,14,93,2,43.5
18f001d9-153b-44a6-8ca2-c72c638e24c8-0012371594,446.77,14,446.77,14,446.77
2d0bf47e-97cf-497e-ac0b-15430d1eb3ec-0011192471,24.69,7,27.69,6,27.69
2d0bf47e-97cf-497e-ac0b-15430d1eb3ec-0011192471,27.69,8,24.69,7,27.69
2d0bf47e-97cf-497e-ac0b-15430d1eb3ec-0011192471,27.69,6,27.69,8,24.69
000ccddf-c0f5-429c-b245-9f14399f0f89-0552540081,78.23,7,78.23,6,78.23
000ccddf-c0f5-429c-b245-9f14399f0f89-0552540081,78.23,7,78.23,7,78.23
000ccddf-c0f5-429c-b245-9f14399f0f89-0552540081,78.23,7,78.23,7,78.23
805693f5-d85f-4894-b79c-700861235926-0011890799,230.77,14,230.77,14,230.77
97a8c127-4be1-4539-a881-e79b647ab5bc-0011261955,92.31,14,92.31,14,92.31
42d7be5e-eb84-4d6f-b7fa-bfe627ed5cb6-0009312329,73.85,7,73.85,6,48.85
42d7be5e-eb84-4d6f-b7fa-bfe627ed5cb6-0009312329,73.85,7,73.85,7,73.85
42d7be5e-eb84-4d6f-b7fa-bfe627ed5cb6-0009312329,48.85,7,73.85,7,73.85
e646dd55-15d3-48fe-829b-ca71a7e0bbc0-0009677110,143.08,14,143.08,14,118.08
b8314686-4e65-4ae7-b41c-85acea3d877b-0009324645,129.23,8,129.23,7,129.23
b8314686-4e65-4ae7-b41c-85acea3d877b-0009324645,129.23,7,129.23,8,129.23
b8314686-4e65-4ae7-b41c-85acea3d877b-0009324645,129.23,7,129.23,7,129.23
1ca809c9-cab4-44b0-b8fe-24bbaa36556d-0010442108,72.23,7,72.23,6,72.23
1ca809c9-cab4-44b0-b8fe-24bbaa36556d-0010442108,72.23,7,72.23,7,72.23
1ca809c9-cab4-44b0-b8fe-24bbaa36556d-0010442108,72.23,7,72.23,7,72.23
19ef2746-6669-40ce-a3a3-d81f9c6949c4-0009540876,69.23,7,69.23,27,138.46
19ef2746-6669-40ce-a3a3-d81f9c6949c4-0009540876,69.23,7,69.23,7,69.23
19ef2746-6669-40ce-a3a3-d81f9c6949c4-0009540876,69.23,8,69.23,7,69.23
7f221d69-bc6c-4acc-bc19-e7f7c31de0b2-0009622788,122,6,122,6,122
7f221d69-bc6c-4acc-bc19-e7f7c31de0b2-0009622788,122,8,122,6,122
7f221d69-bc6c-4acc-bc19-e7f7c31de0b2-0009622788,122,7,122,8,122
e45d970a-4f2c-4cb3-8e58-1347eb80e6bb-0010419463,30,6,30,7,29.28
e45d970a-4f2c-4cb3-8e58-1347eb80e6bb-0010419463,15.72,7,30,6,30
e45d970a-4f2c-4cb3-8e58-1347eb80e6bb-0010419463,19.28,8,15.72,7,30
69395d76-5e27-4aae-891c-d3779941b812-0012025032,168.92,18,168.92,13,168.92
cf7884cb-e11f-4a5a-a672-2487e3277474-0010693876,186.88,14,78.01,7,93.44
cf7884cb-e11f-4a5a-a672-2487e3277474-0010693876,78.01,7,186.88,14,78.01
cf7884cb-e11f-4a5a-a672-2487e3277474-0010693876,83.87,7,78.01,7,186.88
138080fa-cfdf-47f8-a5e9-5bc8346477b7-0536273122,71.54,7,71.53999,6,71.54
138080fa-cfdf-47f8-a5e9-5bc8346477b7-0536273122,71.54,7,71.54,7,71.53999
138080fa-cfdf-47f8-a5e9-5bc8346477b7-0536273122,71.54,7,71.54,7,71.54
579d69ce-57f6-4a2a-9792-59084d1651fd-0011579217,138,10,276.92,15,276.92
579d69ce-57f6-4a2a-9792-59084d1651fd-0011579217,414,10,138,10,276.92
54624273-cebf-42e0-9abc-561f947109c0-0505590323,322,20,1.69,7,119.77
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,116.54,6,50,1,116.54
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,100,3,116.54,6,50
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,101.46,4,100,3,116.54
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,79.26,7,101.46,4,100
014f383f-9341-4336-b634-0a7177de0305-0009607904,138.46,14,138.46,14,138.46
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,7,28.85,6,28.85
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,7,28.85,7,28.85
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,7,28.85,7,28.85
466ebada-bebc-4764-be60-06fb039edc7f-0010133746,89,14,71,14,89
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,60.01,10,114,4,64.51
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,108,4,60.01,10,114
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,40.61,10,108,4,60.01
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,88,4,40.61,10,108
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,60.01,10,89,4,97.51
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,108,4,60.01,10,89
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,73.61,10,108,4,60.01
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,63,4,73.61,10,108
7b8216f5-ab35-4e18-bc40-5969f5864415-0009730500,207.23,14,207.23,14,207.23
f0062b07-7425-4f25-93d8-f4a98d800ef9-0011622502,98,13,98,8,98
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,7,133.38,6,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,7,133.38,7,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,7,133.38,7,133.38
79956fe7-538c-42c8-8403-172e6357ad90-0204422081,124.62,13,124.62,15,124.62
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,8,155.77,8,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,4,155.77,8,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,8,155.77,4,155.77
0f6d0986-f472-4d9e-bbc1-7cbca31107a8-0577966601,23.08,14,23.08,14,23.08
0f6d0986-f472-4d9e-bbc1-7cbca31107a8-0577966601,23.08,13,23.08,14,23.08
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,7,59.54,6,59.54
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,7,59.54,7,59.54
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,7,59.54,7,59.54
e820fa0c-b010-432f-8078-f453a3181117-0010379557,83.08,14,83.08,14,83.08
20a2201c-6eab-48f4-8f9a-60aa400ae4c7-0010378960,94.62,18,94.62,13,94.62
de1df2b3-bb4c-460a-bdc7-194ea0537c1f-0011945101,154.62,15,33.62,6,154.62
1fc3ec20-a178-4d1f-8db2-da23c15e207d-0011570221,39.15,7,6.6,7,29.25
1fc3ec20-a178-4d1f-8db2-da23c15e207d-0011570221,61.79,6,39.15,7,6.6
1fc3ec20-a178-4d1f-8db2-da23c15e207d-0011570221,16.98,1,61.79,6,39.15
1fc3ec20-a178-4d1f-8db2-da23c15e207d-0011570221,13.21,7,16.98,1,61.79
04ea7113-d20e-46f4-92fd-d10a8123d29d-0010247845,156.92,14,156.92,14,156.92
04ea7113-d20e-46f4-92fd-d10a8123d29d-0010247845,518.04,1,156.92,14,156.92
0ba65394-150f-4deb-ab43-8d903a441c13-0009851718,73.85,8,73.85,48,87.69
0ba65394-150f-4deb-ab43-8d903a441c13-0009851718,73.85,6,73.85,8,73.85
0ba65394-150f-4deb-ab43-8d903a441c13-0009851718,68.08,5,73.85,6,73.85
0ba65394-150f-4deb-ab43-8d903a441c13-0009851718,14.22,7,68.08,5,73.85
d0f053d8-025e-4d7b-aa15-6605c3b6cd26-0615837401,85.38,14,85.38,14,85.38
d0f053d8-025e-4d7b-aa15-6605c3b6cd26-0009656413,98.31,14,57.69,14,98.31
7cd032f2-b5f8-4b03-8936-f524c42473c2-0009355772,64,49,36.18,9,87.69
7cd032f2-b5f8-4b03-8936-f524c42473c2-0009355772,72,12,64,49,36.18
45799445-4aa4-49b7-9656-7826a73c6c60-0547728481,197.71,14,197.71,14,197.71
068233a7-32f4-4882-9a21-c4b2e099908a-0011451003,175.38,14,175.38,14,175.38
069a134e-9878-40fc-9b97-0a54e5ee68cb-0179566091,204.92,18,204.92,13,204.92
ef0a3a44-27b8-4bf2-81e3-3be6de709b3f-0550260941,173.08,14,173.08,14,173.08
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,7,189.23,6,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,7,189.23,7,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,7,189.23,7,189.23
3e9e165a-9274-4e23-8a56-99ff6ce267b4-0011568313,196.15,14,196.15,14,196.15
dc35ceed-867f-4618-899b-6b8d37773dba-0011650228,249.23,14,249.23,14,249.23
7842bb92-63f1-48ca-95eb-a0f7e5988795-0010650184,60,26,22,2,30.2
a255bcf6-2ff7-469b-9b39-334a184303b5-0010752794,80.54,14,131.54,14,80.54
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,322,20,1.69,7,119.77
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,7,121.15,6,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,7,121.15,7,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,8,121.15,7,121.15
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,4,56.08,3,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,3,56.08,4,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,1,56.08,3,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,3,56.08,1,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,3,56.08,3,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,1,56.08,3,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,3,56.08,1,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,3,56.08,3,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,1,56.08,3,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,3,56.08,1,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,3,56.08,3,56.08
25ae524e-5e32-4a74-8835-aae6c04182cc-0009218304,117.69,15,11.82,27,117.69
ad1ed142-e245-4985-bc5f-e673c15377fb-0010208260,50.77,7,33.47,6,43.07
ad1ed142-e245-4985-bc5f-e673c15377fb-0010208260,50.77,7,50.77,7,33.47
ad1ed142-e245-4985-bc5f-e673c15377fb-0010208260,50.77,7,50.77,7,50.77
31da70be-3145-4eaf-b781-a43e0b1012c5-0012480301,95,7,100,8,120
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,18.06,7,18.58,13,16.73
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,17.88,7,18.06,7,18.58
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,9.29,7,17.88,7,18.06
0e87de4f-6010-4094-8320-ed7b915b65b7-0012418950,97.15,7,97.15,5,25
0e87de4f-6010-4094-8320-ed7b915b65b7-0012418950,97.15,8,97.15,7,97.15
e68ff814-a4ea-4326-adff-72738177932d-0183060382,63.46,7,59.62,6,63.46
e68ff814-a4ea-4326-adff-72738177932d-0183060382,63.46,7,63.46,7,59.62
e68ff814-a4ea-4326-adff-72738177932d-0183060382,63.46,7,63.46,7,63.46
4567cd90-227a-46b3-9ab0-b01ab4fd72b3-0010205699,441.69,14,441.69,14,441.69
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,8.52,7,6.72,6,6.86
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,8.51,7,8.52,7,6.72
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,6.78,7,8.51,7,8.52
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,22.17,6,80,1,23.05
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,30.09,7,22.17,6,80
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,33.08,7,30.09,7,22.17
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,46.71,7,33.08,7,30.09
5bf60b85-2c3b-49cb-89f4-2c7435dbcde1-0009708443,364.62,14,364.62,14,364.62
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,135,7,130,6,135
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,135,4,135,7,130
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,135,13,135,4,135
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,11,124.62,6,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,3,124.62,11,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,7,124.62,3,124.62
2403e941-6933-4dc1-a41e-296987bf573b-0011809356,332.31,14,10840.78,14,424.62
83bc720b-6184-48b4-be24-b8de4a3e32a4-0009155332,750.75,32,170,4,170
a100f6e2-3f7c-4b53-a093-d8088a799339-0012241867,47.93,14,22.93,14,47.93
